employee_index,employee_id,predicted_attrition,attrition_probability,actual_attrition,title,tenure_years,total_training_cost,age,division,department_type,business_unit,avg_rating,avg_wlb,state,avg_engagement,race_desc,avg_satisfaction,avg_training_days,marital_desc,start_date_key,survey_date_key,training_date_key
2398,2932,1,0.5795699072689284,1,22,4.153424657534247,275.36,73,8,3,8,4.0,3.0,10,4.0,2,4.0,2.0,3,20210819.0,20230428.0,20230517.0
2399,2933,0,0.23828171166449474,0,22,4.575342465753424,933.67,72,23,3,6,1.0,4.0,10,3.0,4,1.0,3.0,2,20210318.0,20230502.0,20230702.0
2400,2934,0,0.28331171753563494,0,22,3.9726027397260273,927.08,58,6,3,9,2.0,1.0,10,4.0,0,3.0,4.0,3,20211024.0,20221116.0,20230314.0
2401,2935,0,0.2880205421866578,0,22,5.03013698630137,395.52,25,23,3,4,5.0,1.0,10,5.0,4,1.0,4.0,0,20201003.0,20230214.0,20230725.0
2402,2936,0,0.2688201912500106,0,22,2.643835616438356,123.26,39,9,3,5,1.0,1.0,10,4.0,0,3.0,3.0,1,20230221.0,20220918.0,20221223.0
2403,2937,0,0.23322456113374124,0,22,5.2027397260273975,198.45,68,24,3,0,2.0,4.0,10,1.0,1,4.0,3.0,1,20200801.0,20221209.0,20230725.0
2404,2938,0,0.24735420024422625,0,22,2.7643835616438355,478.07,51,0,3,1,1.0,1.0,10,2.0,4,5.0,2.0,1,20230108.0,20230130.0,20230518.0
2405,2939,0,0.31427700591939856,0,22,3.219178082191781,285.5,42,10,3,7,2.0,3.0,10,4.0,2,3.0,3.0,2,20220726.0,20230413.0,20220906.0
2406,2940,0,0.3047456579299433,0,22,5.120547945205479,490.26,48,24,3,2,5.0,3.0,10,5.0,1,1.0,2.0,2,20200831.0,20230418.0,20230614.0
2407,2941,0,0.16009357296733992,0,22,2.9397260273972603,828.68,28,4,3,3,2.0,5.0,10,5.0,2,2.0,3.0,0,20221105.0,20221214.0,20221111.0
2408,2942,0,0.26171329263367105,0,22,6.3780821917808215,858.29,70,11,3,8,2.0,4.0,10,3.0,1,3.0,2.0,3,20190530.0,20221017.0,20230220.0
2409,2943,0,0.2404862820573074,0,22,5.8493150684931505,494.19,56,11,3,6,2.0,5.0,10,4.0,3,1.0,3.0,2,20191209.0,20221018.0,20230404.0
2410,2944,0,0.3317570752637644,0,22,6.432876712328767,502.56,67,10,3,9,1.0,1.0,10,2.0,3,4.0,4.0,3,20190510.0,20230521.0,20230217.0
2411,2945,1,0.6030051233601387,1,22,6.115068493150685,826.82,43,0,3,4,4.0,1.0,10,4.0,4,2.0,5.0,3,20190903.0,20220921.0,20230701.0
2412,2946,0,0.3303569599285703,0,23,7.087671232876712,655.83,34,19,3,0,2.0,3.0,10,4.0,1,5.0,4.0,0,20180913.0,20230120.0,20230712.0
2413,2947,0,0.3013500817063606,0,23,4.345205479452055,543.81,63,23,3,1,1.0,2.0,10,3.0,0,4.0,1.0,0,20210610.0,20230211.0,20220813.0
2414,2950,1,0.6685986876429705,1,23,7.0849315068493155,331.52,75,13,3,3,4.0,5.0,10,3.0,4,3.0,2.0,1,20180914.0,20220821.0,20230319.0
2415,2951,0,0.30173597785385353,0,23,6.389041095890411,973.96,76,9,3,8,2.0,3.0,10,3.0,1,1.0,3.0,3,20190526.0,20230531.0,20220907.0
2416,2952,0,0.42169295766366743,0,23,6.279452054794521,149.09,67,10,3,6,4.0,2.0,10,5.0,1,3.0,3.0,3,20190705.0,20230401.0,20230508.0
2417,2953,0,0.41849416190120153,0,22,5.942465753424657,925.16,62,6,3,8,5.0,4.0,10,2.0,3,3.0,4.0,3,20191105.0,20230601.0,20221211.0
2418,2954,0,0.327726020393726,0,22,6.232876712328767,833.13,64,6,3,9,2.0,1.0,10,5.0,1,2.0,2.0,3,20190722.0,20230724.0,20221023.0
2419,2955,0,0.22053561178121708,0,22,5.063013698630137,191.49,61,9,3,6,1.0,3.0,10,5.0,3,2.0,5.0,1,20200921.0,20230612.0,20230604.0
2420,2956,0,0.24775674803094663,0,22,5.926027397260274,474.15,20,4,3,9,2.0,1.0,10,5.0,2,4.0,3.0,3,20191111.0,20230206.0,20221013.0
2421,2957,0,0.29768817845206447,0,22,4.67945205479452,550.42,61,6,3,4,1.0,4.0,10,1.0,2,3.0,1.0,2,20210208.0,20230221.0,20220830.0
2422,2958,0,0.24844357499571784,0,22,5.36986301369863,681.23,75,13,3,5,4.0,4.0,10,1.0,1,2.0,1.0,0,20200601.0,20230516.0,20230209.0
2423,2959,1,0.5398432879526094,1,22,2.967123287671233,657.64,80,0,3,0,2.0,2.0,10,1.0,2,5.0,5.0,3,20221026.0,20230705.0,20230706.0
2424,2960,0,0.3606485386391487,0,22,6.671232876712328,449.66,43,9,3,1,2.0,3.0,10,2.0,4,4.0,4.0,0,20190212.0,20220923.0,20221216.0
2425,2961,0,0.3044140352671421,0,22,2.9863013698630136,587.25,45,6,3,7,2.0,4.0,10,2.0,0,2.0,5.0,0,20221019.0,20230212.0,20230119.0
2426,2962,0,0.2977656498150991,0,22,5.841095890410959,198.55,37,4,3,2,1.0,3.0,10,1.0,2,2.0,2.0,2,20191212.0,20221219.0,20220828.0
2427,2963,0,0.2416765533425709,0,22,3.873972602739726,629.24,46,6,3,3,2.0,2.0,10,1.0,3,3.0,5.0,1,20211129.0,20221002.0,20230608.0
2428,2964,0,0.22682888078170382,0,22,4.416438356164384,614.06,63,6,3,8,2.0,3.0,10,4.0,3,1.0,2.0,0,20210515.0,20221215.0,20221014.0
2429,2965,0,0.17256166579116342,0,22,2.712328767123288,426.26,66,6,3,6,1.0,5.0,10,4.0,2,4.0,3.0,0,20230127.0,20230713.0,20230307.0
2430,2966,0,0.33288872800799785,0,22,5.282191780821917,197.73,59,0,3,9,4.0,5.0,10,5.0,4,2.0,5.0,0,20200703.0,20230306.0,20221017.0
2431,2967,0,0.42175968072224856,0,22,2.8,145.68,39,6,3,4,4.0,1.0,10,2.0,3,3.0,3.0,1,20221226.0,20220811.0,20230721.0
2432,2968,0,0.33429706427493,0,22,6.810958904109589,764.74,37,9,3,1,4.0,4.0,10,1.0,1,5.0,3.0,2,20181223.0,20230523.0,20221120.0
2433,2969,1,0.5767181536039172,1,23,5.043835616438356,405.4,33,9,3,9,2.0,5.0,10,4.0,2,5.0,3.0,1,20200928.0,20221121.0,20221018.0
2434,2970,0,0.4059906775425928,0,22,5.076712328767123,689.49,38,9,3,3,5.0,5.0,10,5.0,2,5.0,4.0,3,20200916.0,20221023.0,20230116.0
2435,2971,0,0.36483401558980894,0,23,5.67945205479452,141.14,24,0,3,8,1.0,4.0,10,3.0,4,5.0,2.0,0,20200209.0,20221014.0,20230412.0
2436,2972,0,0.35336901835434203,0,22,2.665753424657534,788.69,75,9,3,8,1.0,3.0,10,3.0,3,4.0,1.0,3,20230213.0,20221124.0,20230301.0
2437,2973,0,0.27760406086268813,0,22,5.8712328767123285,458.81,68,9,3,7,5.0,3.0,10,1.0,3,3.0,5.0,1,20191201.0,20221209.0,20230713.0
2438,2974,0,0.3422233773234985,0,22,2.9424657534246577,140.91,77,6,3,7,5.0,4.0,10,4.0,1,5.0,5.0,2,20221104.0,20221126.0,20230427.0
2439,2975,0,0.40382543169206886,0,22,4.501369863013698,551.76,73,1,3,9,4.0,4.0,10,2.0,0,3.0,5.0,1,20210414.0,20221229.0,20230712.0
2440,2977,0,0.36175809393478936,0,23,5.1287671232876715,640.05,33,24,3,4,2.0,3.0,10,2.0,1,4.0,4.0,0,20200828.0,20230321.0,20230401.0
2441,2978,0,0.22893892488288414,0,22,3.1616438356164385,470.62,41,24,3,1,4.0,4.0,10,5.0,2,2.0,1.0,0,20220816.0,20220829.0,20221102.0
2442,2979,0,0.23626480905129926,0,22,3.6301369863013697,257.87,21,6,3,5,2.0,4.0,10,4.0,3,5.0,4.0,3,20220226.0,20230108.0,20230610.0
2443,2980,0,0.2833290348732505,0,22,5.791780821917809,970.09,62,9,3,7,2.0,5.0,10,1.0,2,3.0,4.0,0,20191230.0,20230206.0,20230217.0
2444,2981,0,0.29192950755573194,0,22,3.2273972602739724,197.96,43,0,3,8,1.0,2.0,10,5.0,1,3.0,2.0,2,20220723.0,20220921.0,20230625.0
2445,2982,1,0.4887877381407635,0,23,7.002739726027397,166.78,66,6,3,9,2.0,3.0,10,5.0,3,4.0,2.0,1,20181014.0,20220913.0,20221031.0
2446,2983,0,0.345025983312515,0,23,4.646575342465753,267.6,59,19,3,5,2.0,4.0,10,4.0,2,5.0,4.0,3,20210220.0,20230701.0,20230625.0
2447,2984,0,0.4128345192081923,0,23,5.5479452054794525,671.21,45,4,3,6,5.0,1.0,10,4.0,1,1.0,1.0,0,20200328.0,20221209.0,20230524.0
2448,2985,0,0.2695385478074589,0,22,6.69041095890411,813.43,49,11,3,7,1.0,2.0,10,3.0,2,5.0,4.0,1,20190205.0,20230714.0,20221025.0
2449,2986,0,0.2034185275804516,0,22,2.4876712328767123,501.89,52,10,3,4,1.0,3.0,10,4.0,0,5.0,1.0,2,20230419.0,20230712.0,20230220.0
2450,2987,0,0.39941564013393743,0,22,5.054794520547945,133.4,54,18,3,8,4.0,3.0,10,4.0,3,3.0,4.0,2,20200924.0,20230706.0,20230120.0
2451,2988,0,0.2504662243226096,0,22,4.9150684931506845,312.8,48,9,3,3,1.0,4.0,10,4.0,2,4.0,4.0,1,20201114.0,20230715.0,20230103.0
2452,2989,0,0.327099723005416,0,22,4.076712328767123,272.76,79,4,3,8,4.0,3.0,10,2.0,2,3.0,3.0,3,20210916.0,20230618.0,20221124.0
2453,2990,0,0.28133032566346233,0,22,6.484931506849315,494.03,20,9,3,6,2.0,3.0,10,2.0,4,2.0,3.0,2,20190421.0,20230521.0,20230514.0
2454,2991,0,0.3456908612037795,0,22,5.589041095890411,722.92,21,9,3,9,2.0,3.0,10,5.0,4,5.0,3.0,2,20200313.0,20220823.0,20221202.0
2455,2992,0,0.42685450924103213,0,22,3.495890410958904,125.34,49,6,3,4,4.0,2.0,10,1.0,0,4.0,1.0,1,20220416.0,20221207.0,20230203.0
2456,2993,1,0.4457810656985166,0,22,6.578082191780822,559.24,73,9,3,5,4.0,1.0,10,5.0,4,5.0,3.0,3,20190318.0,20221214.0,20221103.0
2457,2994,0,0.39855055546359247,0,22,3.652054794520548,936.24,69,4,3,0,4.0,3.0,10,5.0,3,5.0,1.0,1,20220218.0,20221216.0,20221214.0
2458,2995,0,0.4170880897804469,0,22,7.115068493150685,440.35,64,9,3,1,4.0,2.0,10,1.0,3,5.0,1.0,2,20180903.0,20230119.0,20230703.0
2459,2996,1,0.5064128335028021,0,22,3.3315068493150686,727.12,33,9,3,7,4.0,2.0,10,3.0,3,2.0,2.0,3,20220615.0,20220827.0,20220930.0
2460,2997,0,0.21385289123894785,0,22,3.663013698630137,433.14,37,9,3,2,2.0,5.0,10,1.0,3,2.0,4.0,1,20220214.0,20221130.0,20230216.0
2461,2998,0,0.2696083525035041,0,22,2.265753424657534,764.14,55,9,3,3,1.0,3.0,10,4.0,4,3.0,1.0,3,20230709.0,20230204.0,20221017.0
2462,2999,0,0.2998862899297705,0,22,6.964383561643835,800.21,48,6,3,8,2.0,4.0,10,2.0,0,1.0,5.0,0,20181028.0,20230124.0,20230614.0
2463,3000,0,0.32603065552412935,0,22,3.265753424657534,172.72,49,12,3,6,1.0,5.0,10,2.0,3,2.0,2.0,2,20220709.0,20230717.0,20230511.0
2464,3001,0,0.4161460043366219,0,22,7.049315068493151,346.93,76,9,3,9,5.0,3.0,10,5.0,0,4.0,5.0,3,20180927.0,20230413.0,20221226.0
2465,3002,0,0.4113402637544472,0,23,4.964383561643835,247.81,29,9,3,0,2.0,3.0,10,3.0,4,3.0,4.0,3,20201027.0,20220910.0,20230205.0
2466,3003,1,0.4919483562552422,0,23,4.035616438356165,144.84,31,6,3,1,5.0,5.0,10,4.0,3,3.0,4.0,2,20211001.0,20230117.0,20221116.0
2467,3004,1,0.4712765985035848,0,23,6.1287671232876715,183.63,23,9,3,2,5.0,4.0,10,4.0,0,3.0,1.0,0,20190829.0,20221021.0,20230307.0
2468,3005,0,0.3450310678499522,0,23,4.791780821917809,997.4,77,9,3,3,2.0,1.0,10,4.0,2,5.0,5.0,3,20201229.0,20230118.0,20230321.0
2469,3006,0,0.36525958438814754,0,23,3.0273972602739727,415.18,54,6,3,4,1.0,2.0,10,3.0,0,5.0,3.0,2,20221004.0,20230228.0,20230513.0
2470,3007,1,0.4601813206993587,0,23,6.5698630136986305,147.35,70,9,3,5,2.0,3.0,10,2.0,1,5.0,5.0,1,20190321.0,20230515.0,20230719.0
2471,3008,0,0.3580518834267039,0,23,5.531506849315068,967.08,43,11,3,6,4.0,4.0,10,2.0,1,1.0,3.0,3,20200403.0,20230409.0,20230315.0
2472,3009,0,0.245289658259951,0,22,6.36986301369863,637.86,22,1,3,2,2.0,4.0,10,1.0,4,2.0,4.0,1,20190602.0,20221027.0,20221120.0
2473,3013,0,0.36937532510425386,0,22,6.410958904109589,776.3,37,19,3,1,1.0,4.0,10,5.0,0,2.0,4.0,3,20190518.0,20230713.0,20230523.0
2474,3014,0,0.2263620663027202,0,22,2.8904109589041096,326.37,55,6,3,2,2.0,2.0,10,3.0,2,4.0,3.0,2,20221123.0,20230319.0,20230201.0
2475,3015,0,0.27519213425600453,0,22,4.865753424657535,108.95,44,11,3,3,2.0,5.0,10,5.0,2,5.0,1.0,2,20201202.0,20221204.0,20221118.0
2476,3016,0,0.3519146941618079,0,22,3.7726027397260276,550.9,22,8,3,4,4.0,2.0,10,3.0,1,1.0,4.0,3,20220105.0,20221129.0,20230126.0
2477,3017,0,0.30316005535404245,0,22,2.495890410958904,795.89,29,6,3,5,5.0,3.0,10,3.0,3,5.0,4.0,0,20230416.0,20220928.0,20220819.0
2478,3018,0,0.28603165435199,0,22,5.010958904109589,980.49,46,14,3,6,2.0,4.0,10,1.0,1,1.0,1.0,3,20201010.0,20220913.0,20230402.0
2479,3019,0,0.36155241568991103,0,22,3.4986301369863013,155.46,43,8,3,7,2.0,2.0,10,3.0,0,4.0,1.0,1,20220415.0,20220911.0,20221118.0
2480,3020,0,0.23190216472236297,0,22,2.221917808219178,367.74,79,9,3,8,2.0,1.0,10,2.0,1,5.0,2.0,3,20230725.0,20230728.0,20230619.0
2481,3021,0,0.24434606673926942,0,22,5.120547945205479,115.55,33,23,3,9,2.0,4.0,10,5.0,3,3.0,3.0,2,20200831.0,20221019.0,20230804.0
2482,3022,0,0.25661745614219006,0,22,7.013698630136986,848.52,42,19,3,0,1.0,3.0,10,2.0,3,2.0,3.0,1,20181010.0,20230205.0,20221215.0
2483,3023,1,0.45343288331621584,1,23,6.747945205479452,321.61,61,9,3,8,2.0,3.0,10,3.0,1,5.0,5.0,3,20190115.0,20220919.0,20230504.0
2484,3024,1,0.4496346264881214,0,23,3.8,957.12,59,14,3,0,2.0,5.0,10,4.0,2,5.0,4.0,3,20211226.0,20230305.0,20221221.0
2485,3025,0,0.28088230197831443,0,23,3.3945205479452056,177.63,23,14,3,1,1.0,5.0,10,3.0,1,4.0,3.0,1,20220523.0,20230125.0,20220827.0
2486,3026,0,0.2995992885803077,0,23,3.1424657534246574,864.03,79,14,3,2,2.0,4.0,10,3.0,0,2.0,3.0,0,20220823.0,20221017.0,20221102.0
2487,3027,0,0.24851880525019066,0,23,2.3835616438356166,707.06,80,10,3,3,5.0,4.0,10,3.0,4,2.0,4.0,2,20230527.0,20230217.0,20230705.0
2488,3028,0,0.3187674271730792,1,23,7.1808219178082195,690.29,18,4,3,4,2.0,1.0,10,5.0,0,4.0,4.0,1,20180810.0,20230401.0,20221020.0
2489,3029,0,0.3941871544846141,0,23,3.9726027397260273,721.83,62,8,3,5,4.0,3.0,10,1.0,0,1.0,1.0,3,20211024.0,20230208.0,20230703.0
2490,3030,0,0.34423242008688865,0,23,3.276712328767123,287.34,69,23,3,6,1.0,5.0,10,2.0,4,2.0,2.0,2,20220705.0,20221205.0,20221224.0
2491,3031,0,0.2795241320075722,0,22,3.7260273972602738,783.36,62,14,3,7,1.0,2.0,10,2.0,0,3.0,2.0,1,20220122.0,20221220.0,20221231.0
2492,3034,0,0.3294720107055179,0,22,3.9945205479452053,947.76,54,6,3,8,2.0,2.0,10,1.0,4,4.0,2.0,2,20211016.0,20221011.0,20221125.0
2493,3035,0,0.20042120521692064,0,22,6.336986301369863,498.19,69,4,3,6,1.0,5.0,10,2.0,3,4.0,1.0,0,20190614.0,20230406.0,20230509.0
2494,3036,0,0.2796744003105049,0,22,5.276712328767124,516.4,63,20,3,9,2.0,2.0,10,1.0,4,4.0,3.0,3,20200705.0,20230225.0,20230619.0
2495,3037,1,0.4499964680580578,0,22,5.619178082191781,374.69,31,6,3,4,4.0,2.0,10,3.0,0,4.0,5.0,1,20200302.0,20230114.0,20230501.0
2496,3038,0,0.2224480939898877,0,22,4.923287671232877,244.22,65,6,3,5,2.0,5.0,10,5.0,4,5.0,5.0,0,20201111.0,20221006.0,20220817.0
2497,3039,0,0.41911064549368215,0,22,5.813698630136987,130.81,53,14,3,0,5.0,1.0,10,4.0,3,2.0,2.0,2,20191222.0,20230803.0,20230105.0
2498,3040,0,0.36905850111632277,0,22,4.832876712328767,321.03,36,6,3,1,5.0,4.0,10,5.0,4,1.0,5.0,0,20201214.0,20221023.0,20221230.0
2499,3041,0,0.2712639490952901,0,22,5.317808219178082,354.82,20,9,3,7,2.0,4.0,10,5.0,4,5.0,4.0,2,20200620.0,20230518.0,20230728.0
2500,3042,0,0.33315371526705,0,22,2.347945205479452,513.54,62,7,3,2,4.0,2.0,10,4.0,4,1.0,2.0,3,20230609.0,20230113.0,20230203.0
2501,3043,0,0.2533708391555213,0,22,3.052054794520548,658.12,59,2,3,3,2.0,3.0,10,5.0,1,3.0,5.0,3,20220925.0,20230501.0,20230221.0
2502,3044,0,0.26336138939168763,0,22,5.134246575342465,643.75,54,9,3,8,2.0,3.0,10,1.0,4,1.0,2.0,2,20200826.0,20230607.0,20221220.0
2503,3045,0,0.29295614166697004,0,22,6.131506849315069,290.75,51,10,3,6,2.0,1.0,10,5.0,3,4.0,2.0,2,20190828.0,20230112.0,20230303.0
2504,3046,1,0.6296307816130011,1,23,2.367123287671233,767.56,40,23,3,8,4.0,3.0,10,2.0,3,5.0,2.0,2,20230602.0,20230306.0,20230114.0
2505,3047,1,0.4753357741048111,0,23,7.090410958904109,507.74,53,4,3,6,5.0,1.0,10,4.0,4,2.0,1.0,1,20180912.0,20221113.0,20230613.0
2506,3048,0,0.31345133331262764,0,23,2.249315068493151,919.75,45,12,3,9,2.0,3.0,10,2.0,4,2.0,2.0,1,20230715.0,20230204.0,20230108.0
2507,3049,0,0.2603482315485839,0,23,2.2849315068493152,510.95,75,9,3,4,4.0,2.0,10,5.0,0,3.0,4.0,1,20230702.0,20221010.0,20230120.0
2508,3050,0,0.2951131975777014,0,23,5.676712328767123,826.19,50,19,3,5,4.0,4.0,10,1.0,4,3.0,2.0,2,20200210.0,20220926.0,20221106.0
2509,3051,1,0.592029665873461,1,23,4.131506849315069,992.48,49,21,3,0,5.0,5.0,10,3.0,0,5.0,1.0,3,20210827.0,20230209.0,20230502.0
2510,3052,0,0.42154431869232495,0,23,5.720547945205479,824.73,72,11,3,1,5.0,3.0,10,5.0,4,1.0,3.0,2,20200125.0,20230722.0,20221001.0
2511,3053,0,0.3418484437308949,0,23,5.553424657534246,588.35,62,9,3,7,2.0,3.0,10,2.0,0,1.0,2.0,3,20200326.0,20230203.0,20230704.0
2512,3054,0,0.2691154885106709,0,22,4.975342465753425,144.66,71,6,3,7,1.0,2.0,10,5.0,4,5.0,5.0,1,20201023.0,20221114.0,20230607.0
2513,3056,0,0.264329661483547,0,22,3.315068493150685,535.51,79,22,3,3,5.0,2.0,10,5.0,3,5.0,1.0,0,20220621.0,20230408.0,20230620.0
2514,3059,0,0.33925069443110895,0,22,4.5479452054794525,164.35,49,14,3,9,1.0,3.0,10,2.0,4,1.0,1.0,3,20210328.0,20230328.0,20230710.0
2515,3060,0,0.29359024458550975,0,22,5.126027397260274,165.67,69,24,3,4,2.0,4.0,10,5.0,0,2.0,3.0,3,20200829.0,20220914.0,20220830.0
2516,3061,0,0.2499857333016338,0,22,2.778082191780822,602.56,67,23,3,5,4.0,3.0,10,5.0,3,1.0,5.0,1,20230103.0,20230719.0,20220910.0
2517,3062,0,0.38027577011714864,0,22,2.8767123287671232,312.91,35,9,3,0,1.0,1.0,10,3.0,0,4.0,1.0,0,20221128.0,20230520.0,20230726.0
2518,3063,1,0.47799227968539804,0,22,3.8109589041095893,767.52,38,6,3,1,5.0,1.0,10,1.0,3,5.0,3.0,3,20211222.0,20221006.0,20220928.0
2519,3064,0,0.2532134160644501,0,22,2.2684931506849315,166.35,61,6,3,7,4.0,5.0,10,2.0,3,2.0,5.0,0,20230708.0,20221202.0,20230731.0
2520,3065,0,0.33875952981479257,0,22,4.482191780821918,997.24,45,6,3,2,4.0,2.0,10,3.0,1,1.0,1.0,0,20210421.0,20221201.0,20230611.0
2521,3066,0,0.3006225195957711,0,22,3.213698630136986,258.73,55,6,3,3,1.0,1.0,10,5.0,2,4.0,3.0,0,20220728.0,20221204.0,20221018.0
2522,3067,0,0.35873006531580215,0,22,5.942465753424657,483.26,37,6,3,8,4.0,2.0,10,3.0,2,1.0,1.0,2,20191105.0,20221226.0,20220901.0
2523,3068,1,0.6293076289319413,1,22,3.3972602739726026,261.81,75,8,3,6,5.0,1.0,10,3.0,0,2.0,3.0,2,20220522.0,20230512.0,20221118.0
2524,3069,1,0.4464861316697305,0,23,5.989041095890411,767.33,20,9,3,9,4.0,3.0,10,1.0,4,2.0,1.0,1,20191019.0,20230514.0,20230510.0
2525,3070,0,0.3603448964567511,0,23,5.8054794520547945,848.76,47,23,3,0,1.0,4.0,10,1.0,4,5.0,5.0,0,20191225.0,20230415.0,20221205.0
2526,3071,0,0.34996967924044425,0,23,2.9424657534246577,647.01,66,9,3,1,2.0,2.0,10,1.0,1,4.0,4.0,1,20221104.0,20220919.0,20230530.0
2527,3072,0,0.3003243838446739,0,23,2.4684931506849317,230.6,37,22,3,2,1.0,1.0,10,2.0,0,4.0,1.0,0,20230426.0,20221101.0,20230119.0
2528,3073,1,0.6281230077223229,1,23,2.967123287671233,681.4,35,9,3,3,4.0,5.0,10,2.0,1,3.0,1.0,2,20221026.0,20230103.0,20230128.0
2529,3074,0,0.35008032748955975,1,23,5.252054794520548,356.98,57,19,3,4,1.0,2.0,10,1.0,2,3.0,1.0,2,20200714.0,20221023.0,20230703.0
2530,3075,0,0.24506354063917782,0,23,2.591780821917808,602.12,54,7,3,5,5.0,1.0,10,5.0,3,3.0,4.0,2,20230312.0,20230720.0,20230220.0
2531,3076,0,0.33171889683850003,0,23,2.4684931506849317,547.83,25,9,3,6,5.0,5.0,10,2.0,4,1.0,5.0,1,20230426.0,20221008.0,20221114.0
2532,3077,0,0.3027637714448318,0,22,3.073972602739726,726.88,64,9,3,1,1.0,2.0,10,2.0,2,1.0,3.0,1,20220917.0,20230705.0,20221031.0
2533,3078,0,0.27192514986235244,0,22,4.764383561643836,548.95,61,9,3,7,1.0,5.0,10,1.0,1,1.0,1.0,3,20210108.0,20230128.0,20230305.0
2534,3081,0,0.29461640161719144,0,22,4.983561643835617,316.38,40,8,3,8,2.0,1.0,10,3.0,4,3.0,2.0,3,20201020.0,20230420.0,20220828.0
2535,3082,0,0.2620450082957302,0,22,2.904109589041096,696.51,34,6,3,6,1.0,4.0,10,4.0,3,3.0,4.0,2,20221118.0,20230730.0,20230515.0
2536,3083,0,0.2231751429474733,0,22,2.747945205479452,413.66,56,0,3,9,2.0,3.0,10,4.0,0,4.0,2.0,3,20230114.0,20230224.0,20230508.0
2537,3084,0,0.3516450245508581,0,22,4.964383561643835,109.14,24,9,3,4,4.0,3.0,10,5.0,1,3.0,5.0,3,20201027.0,20221206.0,20230314.0
2538,3085,0,0.2970337810083922,0,22,5.126027397260274,855.84,57,6,3,5,2.0,5.0,10,4.0,0,3.0,2.0,2,20200829.0,20221210.0,20230223.0
2539,3086,0,0.35968773540230253,0,22,5.810958904109589,288.09,32,0,3,0,1.0,2.0,10,4.0,0,2.0,2.0,0,20191223.0,20230713.0,20230627.0
2540,3087,0,0.22943649767952967,0,22,2.282191780821918,776.34,75,14,3,1,4.0,4.0,10,4.0,1,3.0,2.0,1,20230703.0,20220823.0,20230708.0
2541,3088,0,0.23098218853792016,0,22,3.0493150684931507,732.88,78,6,3,7,5.0,5.0,10,5.0,3,3.0,3.0,1,20220926.0,20221105.0,20230525.0
2542,3089,0,0.32447298422402066,0,22,5.432876712328767,788.1,57,6,3,2,4.0,5.0,10,5.0,1,3.0,4.0,2,20200509.0,20230608.0,20230102.0
2543,3090,0,0.28860168553075316,0,22,2.6027397260273974,284.29,66,6,3,3,5.0,4.0,10,3.0,1,2.0,4.0,1,20230308.0,20230115.0,20221124.0
2544,3091,1,0.5978145506712845,1,22,6.63013698630137,872.29,61,1,3,8,5.0,4.0,10,2.0,4,2.0,5.0,2,20190227.0,20230210.0,20221110.0
2545,3092,0,0.4367847465645929,0,23,5.756164383561644,372.99,41,6,3,8,2.0,1.0,10,4.0,3,4.0,1.0,1,20200112.0,20230415.0,20221007.0
2546,3093,0,0.37191323284803013,0,23,6.295890410958904,229.87,43,19,3,6,2.0,5.0,10,3.0,0,4.0,5.0,0,20190629.0,20221231.0,20230425.0
2547,3094,0,0.3027064382508335,0,23,4.249315068493151,544.31,58,4,3,9,1.0,1.0,10,2.0,3,3.0,2.0,3,20210715.0,20230426.0,20230301.0
2548,3095,0,0.25343958690236607,0,23,3.1534246575342464,461.79,79,6,3,4,4.0,3.0,10,5.0,3,2.0,4.0,0,20220819.0,20230721.0,20220826.0
2549,3096,1,0.6918612506420465,1,23,6.06027397260274,108.99,45,4,3,5,5.0,2.0,10,1.0,2,3.0,1.0,2,20190923.0,20230505.0,20230429.0
2550,3097,1,0.6735806807494212,1,23,5.008219178082192,166.08,59,14,3,0,4.0,4.0,10,5.0,4,3.0,5.0,1,20201011.0,20220908.0,20221230.0
2551,3098,1,0.44934697380882377,0,23,4.156164383561644,801.69,77,7,3,1,4.0,4.0,10,3.0,1,5.0,1.0,3,20210818.0,20230523.0,20221004.0
2552,3099,0,0.2882861922172456,0,22,2.824657534246575,355.34,57,7,3,1,4.0,4.0,10,5.0,1,4.0,4.0,0,20221217.0,20220907.0,20230531.0
2553,3100,0,0.3717767030476367,0,22,4.96986301369863,136.94,70,9,3,7,5.0,2.0,10,1.0,4,5.0,4.0,2,20201025.0,20230425.0,20230716.0
2554,3101,0,0.22476506079917416,0,22,2.723287671232877,849.63,62,9,3,2,2.0,1.0,10,5.0,0,4.0,4.0,2,20230123.0,20230608.0,20230521.0
2555,3104,0,0.2379817468740918,0,22,3.378082191780822,852.79,78,9,3,6,2.0,3.0,10,5.0,1,2.0,3.0,1,20220529.0,20221011.0,20230802.0
2556,3105,0,0.24318243264943237,0,22,5.353424657534247,805.93,77,7,3,9,1.0,2.0,10,2.0,1,1.0,3.0,1,20200607.0,20221031.0,20220830.0
2557,3106,0,0.4031050628015318,0,22,5.567123287671233,957.31,20,6,3,4,4.0,2.0,10,5.0,2,1.0,3.0,0,20200321.0,20230429.0,20230506.0
2558,3107,0,0.3386667488518606,0,22,4.315068493150685,855.26,50,23,3,5,4.0,4.0,10,2.0,1,1.0,1.0,3,20210621.0,20221210.0,20230516.0
2559,3108,0,0.3130207474403826,0,22,3.978082191780822,755.13,76,9,3,0,2.0,1.0,10,1.0,2,4.0,1.0,1,20211022.0,20230715.0,20230707.0
