employee_id,employee_status,employee_type,pay_zone,employee_classification_type,start_date,start_date_key
3339,Active,Part-Time,Zone C,Part-Time,2021-08-22,20210822.0
3340,Active,Part-Time,Zone A,Full-Time,2022-11-29,20221129.0
3341,Active,Full-Time,Zone C,Temporary,2022-10-15,20221015.0
3342,Active,Full-Time,Zone C,Part-Time,2021-07-31,20210731.0
3343,Active,Part-Time,Zone A,Full-Time,2022-02-21,20220221.0
3344,Active,Contract,Zone B,Temporary,2021-08-29,20210829.0
3345,Terminated,Full-Time,Zone C,Part-Time,2021-12-13,20211213.0
3348,Active,Part-Time,Zone A,Part-Time,2019-10-31,20191031.0
3349,Active,Contract,Zone A,Full-Time,2022-11-07,20221107.0
3350,Active,Full-Time,Zone B,Part-Time,2022-11-20,20221120.0
3351,Terminated,Contract,Zone C,Part-Time,2021-12-15,20211215.0
3352,Active,Part-Time,Zone B,Full-Time,2023-02-22,20230222.0
3353,Active,Contract,Zone B,Part-Time,2020-03-29,20200329.0
3354,Active,Part-Time,Zone A,Temporary,2021-08-09,20210809.0
3355,Active,Contract,Zone B,Part-Time,2023-01-02,20230102.0
3356,Active,Full-Time,Zone C,Part-Time,2018-11-10,20181110.0
3357,Active,Full-Time,Zone B,Temporary,2022-08-30,20220830.0
3359,Active,Full-Time,Zone C,Temporary,2020-11-29,20201129.0
3360,Active,Part-Time,Zone A,Part-Time,2021-03-24,20210324.0
3361,Terminated,Part-Time,Zone B,Temporary,2020-12-29,20201229.0
3362,Active,Full-Time,Zone C,Temporary,2021-08-02,20210802.0
3363,Active,Part-Time,Zone A,Temporary,2022-03-30,20220330.0
3364,Active,Part-Time,Zone A,Temporary,2021-03-05,20210305.0
3365,Active,Contract,Zone B,Temporary,2020-12-02,20201202.0
3366,Terminated,Contract,Zone C,Full-Time,2019-01-20,20190120.0
3367,Terminated,Full-Time,Zone B,Full-Time,2020-05-30,20200530.0
3370,Active,Contract,Zone C,Temporary,2022-06-20,20220620.0
3371,Terminated,Full-Time,Zone A,Full-Time,2022-12-20,20221220.0
3372,Terminated,Contract,Zone C,Part-Time,2023-01-14,20230114.0
3373,Active,Contract,Zone A,Temporary,2018-09-22,20180922.0
3374,Terminated,Part-Time,Zone A,Temporary,2022-09-24,20220924.0
3375,Terminated,Full-Time,Zone B,Full-Time,2020-06-08,20200608.0
3376,Active,Part-Time,Zone B,Temporary,2023-07-06,20230706.0
3377,Active,Part-Time,Zone A,Temporary,2020-02-24,20200224.0
3378,Active,Contract,Zone B,Temporary,2021-05-26,20210526.0
3380,Active,Full-Time,Zone C,Temporary,2023-06-27,20230627.0
3381,Active,Contract,Zone C,Part-Time,2022-12-20,20221220.0
3382,Active,Part-Time,Zone C,Temporary,2018-11-10,20181110.0
3383,Terminated,Part-Time,Zone C,Part-Time,2020-08-13,20200813.0
3384,Active,Full-Time,Zone C,Full-Time,2019-03-07,20190307.0
3385,Active,Part-Time,Zone A,Full-Time,2022-03-13,20220313.0
3386,Active,Contract,Zone C,Temporary,2019-11-25,20191125.0
3387,Active,Full-Time,Zone C,Full-Time,2019-03-06,20190306.0
3388,Active,Part-Time,Zone A,Temporary,2019-04-19,20190419.0
3389,Active,Full-Time,Zone C,Temporary,2020-08-12,20200812.0
3391,Active,Part-Time,Zone C,Full-Time,2020-01-13,20200113.0
3392,Terminated,Full-Time,Zone B,Full-Time,2019-11-18,20191118.0
3393,Active,Contract,Zone B,Full-Time,2018-08-25,20180825.0
3394,Active,Contract,Zone B,Temporary,2021-05-24,20210524.0
3395,Terminated,Part-Time,Zone A,Part-Time,2021-06-09,20210609.0
3396,Terminated,Part-Time,Zone B,Full-Time,2021-04-05,20210405.0
3397,Active,Part-Time,Zone A,Part-Time,2022-11-05,20221105.0
3398,Active,Part-Time,Zone A,Full-Time,2019-11-09,20191109.0
3399,Active,Full-Time,Zone B,Full-Time,2022-06-05,20220605.0
3400,Active,Full-Time,Zone C,Temporary,2021-09-21,20210921.0
3402,Terminated,Part-Time,Zone C,Full-Time,2021-03-03,20210303.0
3403,Terminated,Contract,Zone A,Full-Time,2021-02-19,20210219.0
3406,Terminated,Contract,Zone C,Temporary,2020-03-25,20200325.0
3407,Active,Part-Time,Zone C,Temporary,2021-04-15,20210415.0
3408,Terminated,Contract,Zone B,Full-Time,2022-12-15,20221215.0
3409,Active,Contract,Zone B,Full-Time,2022-10-08,20221008.0
3410,Active,Contract,Zone C,Temporary,2018-12-18,20181218.0
3411,Active,Full-Time,Zone B,Part-Time,2022-10-06,20221006.0
3412,Active,Part-Time,Zone A,Full-Time,2019-12-28,20191228.0
3413,Active,Contract,Zone B,Temporary,2019-11-25,20191125.0
3414,Active,Contract,Zone C,Temporary,2022-06-03,20220603.0
3415,Terminated,Full-Time,Zone A,Part-Time,2022-09-09,20220909.0
3416,Active,Full-Time,Zone B,Part-Time,2020-10-02,20201002.0
3417,Active,Part-Time,Zone A,Part-Time,2022-02-07,20220207.0
3418,Active,Part-Time,Zone B,Temporary,2022-10-14,20221014.0
3419,Active,Contract,Zone C,Temporary,2019-10-14,20191014.0
3420,Active,Contract,Zone A,Full-Time,2020-10-10,20201010.0
3421,Active,Part-Time,Zone A,Part-Time,2022-05-09,20220509.0
3423,Active,Part-Time,Zone A,Full-Time,2020-12-28,20201228.0
3424,Terminated,Contract,Zone B,Temporary,2020-12-09,20201209.0
3425,Terminated,Contract,Zone B,Full-Time,2019-05-28,20190528.0
3426,Active,Full-Time,Zone B,Temporary,2022-04-27,20220427.0
