invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,sales,date,time,payment,cogs,gross_income,rating,day,month,weekday,hour,time_of_day,rfm_date
749-81-8133,Branch A,Cairo,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,1900-01-01 12:04:00,Cash,378.68,18.934,6.8,11,3,Monday,12,Afternoon,2019-03-11
777-67-2495,Branch B,Giza,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,1900-01-01 11:26:00,Ewallet,206.91,10.3455,8.7,22,2,Friday,11,Morning,2019-02-22
636-98-3364,Branch B,Giza,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,1900-01-01 12:36:00,Ewallet,78.78,3.939,6.3,2,3,Saturday,12,Afternoon,2019-03-02
246-55-6923,Branch C,Alexandria,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,1900-01-01 15:06:00,Credit card,322.11,16.1055,5.1,10,3,Sunday,15,Afternoon,2019-03-10
181-82-6255,Branch B,Giza,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,1900-01-01 10:58:00,Cash,98.22,4.911,7.0,8,2,Friday,10,Morning,2019-02-08
838-02-1821,Branch C,Alexandria,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,1900-01-01 12:10:00,Credit card,25.46,1.273,5.2,22,2,Friday,12,Afternoon,2019-02-22
887-42-0517,Branch C,Alexandria,Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,1900-01-01 10:31:00,Credit card,581.98,29.099,6.6,10,1,Thursday,10,Morning,2019-01-10
457-12-0244,Branch C,Alexandria,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,1900-01-01 13:49:00,Ewallet,211.32,10.566,6.5,14,3,Thursday,13,Afternoon,2019-03-14
226-34-0034,Branch B,Giza,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,1900-01-01 11:10:00,Ewallet,55.12,2.756,9.0,10,1,Thursday,11,Morning,2019-01-10
321-49-7382,Branch B,Giza,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,1900-01-01 17:38:00,Credit card,88.31,4.4155,5.2,15,2,Friday,17,Evening,2019-02-15
397-25-8725,Branch A,Cairo,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,1900-01-01 17:54:00,Credit card,356.58,17.829,6.8,13,1,Sunday,17,Evening,2019-01-13
431-66-2305,Branch B,Giza,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,1900-01-01 20:51:00,Credit card,794.25,39.7125,7.6,15,2,Friday,20,Evening,2019-02-15
825-94-5922,Branch B,Giza,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,1900-01-01 19:26:00,Ewallet,50.62,2.531,7.2,2,3,Saturday,19,Evening,2019-03-02
641-62-7288,Branch B,Giza,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,1900-01-01 13:33:00,Ewallet,599.52,29.976,7.1,24,3,Sunday,13,Afternoon,2019-03-24
756-93-1854,Branch C,Alexandria,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,1900-01-01 14:05:00,Credit card,166.7,8.335,9.5,2,2,Saturday,14,Afternoon,2019-02-02
243-55-8457,Branch A,Cairo,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,1900-01-01 11:40:00,Ewallet,744.4,37.22,5.1,27,2,Wednesday,11,Morning,2019-02-27
458-10-8612,Branch C,Alexandria,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,1900-01-01 12:27:00,Ewallet,448.56,22.428,7.6,20,1,Sunday,12,Afternoon,2019-01-20
501-61-1753,Branch B,Giza,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,1900-01-01 20:24:00,Ewallet,378.9,18.945,9.8,3,1,Thursday,20,Evening,2019-01-03
235-06-8510,Branch C,Alexandria,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,1900-01-01 20:59:00,Ewallet,257.16,12.858,5.1,24,1,Thursday,20,Evening,2019-01-24
433-08-7822,Branch C,Alexandria,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,1900-01-01 19:48:00,Ewallet,552.23,27.6115,7.5,5,1,Saturday,19,Evening,2019-01-05
361-85-2571,Branch A,Cairo,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,1900-01-01 10:18:00,Cash,447.4,22.37,7.4,30,3,Saturday,10,Morning,2019-03-30
131-70-8179,Branch A,Cairo,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,1900-01-01 16:27:00,Cash,276.27,13.8135,4.2,17,2,Sunday,16,Afternoon,2019-02-17
500-02-2261,Branch C,Alexandria,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,1900-01-01 17:04:00,Ewallet,343.74,17.187,5.9,21,3,Thursday,17,Evening,2019-03-21
720-72-2436,Branch A,Cairo,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,1900-01-01 18:14:00,Ewallet,266.08,13.304,6.9,2,3,Saturday,18,Evening,2019-03-02
702-83-5291,Branch C,Alexandria,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,1900-01-01 10:43:00,Cash,898.38,44.919,6.6,27,3,Wednesday,10,Morning,2019-03-27
809-69-9497,Branch A,Cairo,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,1900-01-01 19:30:00,Ewallet,456.8,22.84,5.7,19,1,Saturday,19,Evening,2019-01-19
449-16-6770,Branch A,Cairo,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,1900-01-01 14:53:00,Credit card,253.95,12.6975,5.3,19,2,Tuesday,14,Afternoon,2019-02-19
333-23-2632,Branch A,Cairo,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,1900-01-01 20:14:00,Cash,70.56,3.528,4.2,28,3,Thursday,20,Evening,2019-03-28
489-82-1237,Branch A,Cairo,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,1900-01-01 11:51:00,Credit card,657.16,32.858,7.3,5,1,Saturday,11,Morning,2019-01-05
859-97-6048,Branch C,Alexandria,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,1900-01-01 14:13:00,Credit card,168.5,8.425,5.3,26,3,Tuesday,14,Afternoon,2019-03-26
676-10-2200,Branch B,Giza,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,1900-01-01 20:13:00,Ewallet,53.78,2.689,4.7,3,2,Sunday,20,Evening,2019-02-03
373-88-1424,Branch C,Alexandria,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,1900-01-01 18:44:00,Ewallet,179.05,8.9525,7.9,6,2,Wednesday,18,Evening,2019-02-06
365-16-4334,Branch B,Giza,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,1900-01-01 14:26:00,Ewallet,211.44,10.572,8.9,24,2,Sunday,14,Afternoon,2019-02-24
503-21-4385,Branch B,Giza,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,1900-01-01 12:40:00,Ewallet,119.73,5.9865,9.3,21,2,Thursday,12,Afternoon,2019-02-21
305-89-2768,Branch B,Giza,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,1900-01-01 18:43:00,Ewallet,65.7,3.285,4.7,9,1,Wednesday,18,Evening,2019-01-09
574-80-1489,Branch B,Giza,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,1900-01-01 13:22:00,Ewallet,251.4,12.57,8.7,25,2,Monday,13,Afternoon,2019-02-25
784-08-0310,Branch C,Alexandria,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,1900-01-01 13:58:00,Cash,84.16,4.208,7.6,13,1,Sunday,13,Afternoon,2019-01-13
200-40-6154,Branch B,Giza,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,1900-01-01 11:45:00,Cash,395.46,19.773,5.7,9,2,Saturday,11,Morning,2019-02-09
846-10-0341,Branch A,Cairo,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,1900-01-01 11:51:00,Cash,297.99,14.8995,6.8,6,1,Sunday,11,Morning,2019-01-06
577-34-7579,Branch C,Alexandria,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,1900-01-01 17:16:00,Cash,454.41,22.7205,5.4,10,1,Thursday,17,Evening,2019-01-10
430-02-3888,Branch B,Giza,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,1900-01-01 15:55:00,Cash,276.12,13.806,7.1,7,2,Thursday,15,Afternoon,2019-02-07
867-47-1948,Branch C,Alexandria,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,1900-01-01 12:07:00,Cash,158.0,7.9,7.8,9,1,Wednesday,12,Afternoon,2019-01-09
384-59-6655,Branch A,Cairo,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,1900-01-01 15:07:00,Cash,887.94,44.397,8.4,19,2,Tuesday,15,Afternoon,2019-02-19
256-58-3609,Branch C,Alexandria,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,1900-01-01 15:29:00,Cash,91.98,4.599,9.8,18,3,Monday,15,Afternoon,2019-03-18
324-92-3863,Branch A,Cairo,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,1900-01-01 18:45:00,Cash,41.78,2.089,9.8,5,2,Tuesday,18,Evening,2019-02-05
593-08-5916,Branch A,Cairo,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,1900-01-01 15:23:00,Credit card,15.5,0.775,7.4,19,3,Tuesday,15,Afternoon,2019-03-19
364-34-2972,Branch C,Alexandria,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,1900-01-01 20:37:00,Cash,290.46,14.523,6.7,30,3,Saturday,20,Evening,2019-03-30
794-42-3736,Branch B,Giza,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,1900-01-01 14:41:00,Credit card,66.66,3.333,6.4,26,1,Saturday,14,Afternoon,2019-01-26
172-42-8274,Branch B,Giza,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,1900-01-01 18:18:00,Credit card,76.54,3.827,5.8,2,3,Saturday,18,Evening,2019-03-02
558-60-5016,Branch A,Cairo,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,1900-01-01 15:27:00,Ewallet,299.7,14.985,7.2,4,3,Monday,15,Afternoon,2019-03-04
195-06-0432,Branch A,Cairo,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,1900-01-01 12:55:00,Credit card,243.03,12.1515,9.3,13,1,Sunday,12,Afternoon,2019-01-13
605-03-2706,Branch A,Cairo,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,1900-01-01 18:02:00,Cash,47.4,2.37,9.5,25,3,Monday,18,Evening,2019-03-25
214-30-2776,Branch B,Giza,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,1900-01-01 19:44:00,Credit card,172.45,8.6225,9.0,11,3,Monday,19,Evening,2019-03-11
746-04-1077,Branch B,Giza,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,1900-01-01 11:36:00,Credit card,846.3,42.315,9.0,1,1,Tuesday,11,Morning,2019-01-01
448-34-8700,Branch B,Giza,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,1900-01-01 13:51:00,Ewallet,258.37,12.9185,6.7,10,2,Sunday,13,Afternoon,2019-02-10
452-04-8808,Branch B,Giza,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,1900-01-01 15:17:00,Cash,609.56,30.478,5.5,26,1,Saturday,15,Afternoon,2019-01-26
531-56-4728,Branch A,Cairo,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,1900-01-01 15:29:00,Cash,240.24,12.012,5.4,11,2,Monday,15,Afternoon,2019-02-11
744-82-9138,Branch C,Alexandria,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,1900-01-01 17:59:00,Cash,172.26,8.613,8.2,7,2,Thursday,17,Evening,2019-02-07
883-69-1285,Branch B,Giza,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,1900-01-01 11:55:00,Credit card,99.84,4.992,7.0,6,3,Wednesday,11,Morning,2019-03-06
221-25-5073,Branch A,Cairo,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,1900-01-01 10:39:00,Cash,298.64,14.932,8.5,4,3,Monday,10,Morning,2019-03-04
518-71-6847,Branch B,Giza,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,1900-01-01 15:10:00,Ewallet,159.6,7.98,4.9,26,2,Tuesday,15,Afternoon,2019-02-26
156-20-0370,Branch B,Giza,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,1900-01-01 18:10:00,Credit card,25.45,1.2725,5.1,10,3,Sunday,18,Evening,2019-03-10
151-33-7434,Branch B,Giza,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,1900-01-01 20:43:00,Credit card,67.77,3.3885,6.5,4,2,Monday,20,Evening,2019-02-04
728-47-9078,Branch C,Alexandria,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,1900-01-01 12:46:00,Cash,238.36,11.918,9.8,19,1,Saturday,12,Afternoon,2019-01-19
809-46-1866,Branch A,Cairo,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,1900-01-01 17:44:00,Cash,232.6,11.63,8.4,23,1,Wednesday,17,Evening,2019-01-23
139-32-4183,Branch A,Cairo,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,1900-01-01 14:19:00,Ewallet,877.32,43.866,7.4,14,3,Thursday,14,Afternoon,2019-03-14
148-41-7930,Branch C,Alexandria,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,1900-01-01 10:33:00,Cash,699.72,34.986,6.1,23,1,Wednesday,10,Morning,2019-01-23
189-40-5216,Branch C,Alexandria,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,1900-01-01 11:40:00,Cash,674.59,33.7295,6.0,9,1,Wednesday,11,Morning,2019-01-09
374-38-5555,Branch B,Giza,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,1900-01-01 19:30:00,Ewallet,318.55,15.9275,8.5,7,2,Thursday,19,Evening,2019-02-07
764-44-8999,Branch B,Giza,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,1900-01-01 14:42:00,Ewallet,29.52,1.476,4.3,18,2,Monday,14,Afternoon,2019-02-18
552-44-5977,Branch B,Giza,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,1900-01-01 19:08:00,Credit card,496.0,24.8,6.2,3,1,Thursday,19,Evening,2019-01-03
267-62-7380,Branch C,Alexandria,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,1900-01-01 19:12:00,Ewallet,823.4,41.17,4.3,29,3,Friday,19,Evening,2019-03-29
430-53-4718,Branch B,Giza,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,1900-01-01 15:46:00,Credit card,602.96,30.148,8.4,28,1,Monday,15,Afternoon,2019-01-28
886-18-2897,Branch A,Cairo,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,1900-01-01 19:06:00,Credit card,282.8,14.14,4.5,22,3,Friday,19,Evening,2019-03-22
602-16-6955,Branch B,Giza,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,1900-01-01 18:10:00,Ewallet,766.0,38.3,6.0,24,1,Thursday,18,Evening,2019-01-24
745-74-0715,Branch A,Cairo,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,1900-01-01 20:46:00,Ewallet,116.06,5.803,8.8,10,3,Sunday,20,Evening,2019-03-10
690-01-6631,Branch B,Giza,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,1900-01-01 18:35:00,Ewallet,174.9,8.745,6.6,22,2,Friday,18,Evening,2019-02-22
652-49-6720,Branch C,Alexandria,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,1900-01-01 11:40:00,Ewallet,60.95,3.0475,5.9,18,2,Monday,11,Morning,2019-02-18
233-67-5758,Branch C,Alexandria,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,1900-01-01 13:46:00,Ewallet,40.35,2.0175,6.2,29,1,Tuesday,13,Afternoon,2019-01-29
303-96-2227,Branch B,Giza,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,1900-01-01 17:16:00,Ewallet,973.8,48.69,4.4,2,3,Saturday,17,Evening,2019-03-02
727-02-1313,Branch A,Cairo,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,1900-01-01 13:22:00,Cash,31.84,1.592,7.7,9,2,Saturday,13,Afternoon,2019-02-09
347-56-2442,Branch A,Cairo,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,1900-01-01 15:33:00,Cash,65.82,3.291,4.1,22,2,Friday,15,Afternoon,2019-02-22
849-09-3807,Branch A,Cairo,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,1900-01-01 13:28:00,Cash,618.38,30.919,6.6,18,2,Monday,13,Afternoon,2019-02-18
